site,sp.pair,bb.sp1,bb.sp2,subgenus1,subgenus2,tongue1,tongue2,elev.mean,tongue.diff,tongue.pair,subgenus.diff,niche.overlap,level,niche.overlap.genus,niche.overlap.family,niche.overlap.ktype
wmb5,gers:jone,gers,jone,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,gers:lapi,gers,lapi,Megabombus,Melanobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,gers:mend,gers,mend,Megabombus,Mendacibombus,long,long,1813,FALSE,long:long,different,0,genus,0,NA,NA
wmb5,gers:mont,gers,mont,Megabombus,Pyrobombus,long,med,1813,TRUE,med:long,different,0,genus,0,NA,NA
wmb5,gers:muci,gers,muci,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0,genus,0,NA,NA
wmb5,gers:pasc,gers,pasc,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0,genus,0,NA,NA
wmb5,gers:prat,gers,prat,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,gers:pyre,gers,pyre,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,gers:soro,gers,soro,Megabombus,Kallobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,gers:telu,gers,telu,Megabombus,Bombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,gers:wurf,gers,wurf,Megabombus,Alpigenobombus,long,med,1813,TRUE,med:long,different,0,genus,0,NA,NA
wmb5,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,hort:mend,hort,mend,Megabombus,Mendacibombus,long,long,1813,FALSE,long:long,different,0.1742700344295105,genus,0.1742700344295105,NA,NA
wmb5,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1813,TRUE,med:long,different,0.06715274187882025,genus,0.06715274187882025,NA,NA
wmb5,hort:muci,hort,muci,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.7486884392264893,genus,0.7486884392264893,NA,NA
wmb5,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.5775354608820416,genus,0.5775354608820416,NA,NA
wmb5,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.09740640478723028,genus,0.09740640478723028,NA,NA
wmb5,hort:pyre,hort,pyre,Megabombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.04301502997431372,genus,0.04301502997431372,NA,NA
wmb5,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1813,TRUE,short:long,different,0.11073955082459941,genus,0.11073955082459941,NA,NA
wmb5,hort:telu,hort,telu,Megabombus,Bombus,long,short,1813,TRUE,short:long,different,0.17935087122648397,genus,0.17935087122648397,NA,NA
wmb5,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1813,TRUE,med:long,different,0.4070222354599049,genus,0.4070222354599049,NA,NA
wmb5,jone:lapi,jone,lapi,Pyrobombus,Melanobombus,short,short,1813,FALSE,short:short,different,0,genus,0,NA,NA
wmb5,jone:mend,jone,mend,Pyrobombus,Mendacibombus,short,long,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,1813,TRUE,short:med,same,0,genus,0,NA,NA
wmb5,jone:muci,jone,muci,Pyrobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.21957520091848448,genus,0.21957520091848448,NA,NA
wmb5,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.0751082040824661,genus,0.0751082040824661,NA,NA
wmb5,jone:prat,jone,prat,Pyrobombus,Pyrobombus,short,short,1813,FALSE,short:short,same,0.15460662964815652,genus,0.15460662964815652,NA,NA
wmb5,jone:pyre,jone,pyre,Pyrobombus,Pyrobombus,short,short,1813,FALSE,short:short,same,0.1527681567404665,genus,0.1527681567404665,NA,NA
wmb5,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.39715803463946187,genus,0.39715803463946187,NA,NA
wmb5,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,1813,FALSE,short:short,different,0.040653082033793364,genus,0.040653082033793364,NA,NA
wmb5,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.028418585584736866,genus,0.028418585584736866,NA,NA
wmb5,lapi:mend,lapi,mend,Melanobombus,Mendacibombus,short,long,1813,TRUE,short:long,different,0,genus,0,NA,NA
wmb5,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,1813,TRUE,short:med,different,0.25432408319462985,genus,0.25432408319462985,NA,NA
wmb5,lapi:muci,lapi,muci,Melanobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.09880884041331806,genus,0.09880884041331806,NA,NA
wmb5,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,1813,TRUE,short:med,different,0.08328433142292202,genus,0.08328433142292202,NA,NA
wmb5,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,1813,FALSE,short:short,different,0.0020423597047312114,genus,0.0020423597047312114,NA,NA
wmb5,lapi:pyre,lapi,pyre,Melanobombus,Pyrobombus,short,short,1813,FALSE,short:short,different,0.058924860457037154,genus,0.058924860457037154,NA,NA
wmb5,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.01161599471360375,genus,0.01161599471360375,NA,NA
wmb5,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,1813,FALSE,short:short,different,0.07829482465767601,genus,0.07829482465767601,NA,NA
wmb5,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.15509171817404144,genus,0.15509171817404144,NA,NA
wmb5,mend:mont,mend,mont,Mendacibombus,Pyrobombus,long,med,1813,TRUE,med:long,different,0.009752594869458453,genus,0.009752594869458453,NA,NA
wmb5,mend:muci,mend,muci,Mendacibombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.06566467521042674,genus,0.06566467521042674,NA,NA
wmb5,mend:pasc,mend,pasc,Mendacibombus,Thoracobombus,long,med,1813,TRUE,med:long,different,0.1519242958372906,genus,0.1519242958372906,NA,NA
wmb5,mend:prat,mend,prat,Mendacibombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.020966140585460646,genus,0.020966140585460646,NA,NA
wmb5,mend:pyre,mend,pyre,Mendacibombus,Pyrobombus,long,short,1813,TRUE,short:long,different,0.04257919535980548,genus,0.04257919535980548,NA,NA
wmb5,mend:soro,mend,soro,Mendacibombus,Kallobombus,long,short,1813,TRUE,short:long,different,0.010251457288046883,genus,0.010251457288046883,NA,NA
wmb5,mend:telu,mend,telu,Mendacibombus,Bombus,long,short,1813,TRUE,short:long,different,0.06394951244157754,genus,0.06394951244157754,NA,NA
wmb5,mend:wurf,mend,wurf,Mendacibombus,Alpigenobombus,long,med,1813,TRUE,med:long,different,0.06368336112734208,genus,0.06368336112734208,NA,NA
wmb5,mont:muci,mont,muci,Pyrobombus,Thoracobombus,med,med,1813,FALSE,med:med,different,0.18948252313566427,genus,0.18948252313566427,NA,NA
wmb5,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,1813,FALSE,med:med,different,0.21230158174599012,genus,0.21230158174599012,NA,NA
wmb5,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,1813,TRUE,short:med,same,0.26039078147837724,genus,0.26039078147837724,NA,NA
wmb5,mont:pyre,mont,pyre,Pyrobombus,Pyrobombus,med,short,1813,TRUE,short:med,same,0.22635530483008126,genus,0.22635530483008126,NA,NA
wmb5,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,1813,TRUE,short:med,different,0.17439775699357707,genus,0.17439775699357707,NA,NA
wmb5,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,1813,TRUE,short:med,different,0.11061526002376842,genus,0.11061526002376842,NA,NA
wmb5,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,1813,FALSE,med:med,different,0.1240081054888883,genus,0.1240081054888883,NA,NA
wmb5,muci:pasc,muci,pasc,Thoracobombus,Thoracobombus,med,med,1813,FALSE,med:med,same,0.4824820245926924,genus,0.4824820245926924,NA,NA
wmb5,muci:prat,muci,prat,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.12664646625401343,genus,0.12664646625401343,NA,NA
wmb5,muci:pyre,muci,pyre,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.11246981538444556,genus,0.11246981538444556,NA,NA
wmb5,muci:soro,muci,soro,Thoracobombus,Kallobombus,med,short,1813,TRUE,short:med,different,0.35045662856559967,genus,0.35045662856559967,NA,NA
wmb5,muci:telu,muci,telu,Thoracobombus,Bombus,med,short,1813,TRUE,short:med,different,0.16501871407637903,genus,0.16501871407637903,NA,NA
wmb5,muci:wurf,muci,wurf,Thoracobombus,Alpigenobombus,med,med,1813,FALSE,med:med,different,0.3441619532225283,genus,0.3441619532225283,NA,NA
wmb5,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.3464701675251254,genus,0.3464701675251254,NA,NA
wmb5,pasc:pyre,pasc,pyre,Thoracobombus,Pyrobombus,med,short,1813,TRUE,short:med,different,0.1305578578124208,genus,0.1305578578124208,NA,NA
wmb5,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,1813,TRUE,short:med,different,0.2151263333003457,genus,0.2151263333003457,NA,NA
wmb5,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,1813,TRUE,short:med,different,0.5517648068327144,genus,0.5517648068327144,NA,NA
wmb5,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,1813,FALSE,med:med,different,0.7920077871804354,genus,0.7920077871804354,NA,NA
wmb5,prat:pyre,prat,pyre,Pyrobombus,Pyrobombus,short,short,1813,FALSE,short:short,same,0.19696316440140593,genus,0.19696316440140593,NA,NA
wmb5,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.40604998538698134,genus,0.40604998538698134,NA,NA
wmb5,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,1813,FALSE,short:short,different,0.7067777535612025,genus,0.7067777535612025,NA,NA
wmb5,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.3039566787006701,genus,0.3039566787006701,NA,NA
wmb5,pyre:soro,pyre,soro,Pyrobombus,Kallobombus,short,short,1813,FALSE,short:short,different,0.32818598805216026,genus,0.32818598805216026,NA,NA
wmb5,pyre:telu,pyre,telu,Pyrobombus,Bombus,short,short,1813,FALSE,short:short,different,0.16103885657338513,genus,0.16103885657338513,NA,NA
wmb5,pyre:wurf,pyre,wurf,Pyrobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.12801225358247792,genus,0.12801225358247792,NA,NA
wmb5,soro:telu,soro,telu,Kallobombus,Bombus,short,short,1813,FALSE,short:short,different,0.25059316657421626,genus,0.25059316657421626,NA,NA
wmb5,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.2179181952092435,genus,0.2179181952092435,NA,NA
wmb5,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,1813,TRUE,short:med,different,0.49772818363161075,genus,0.49772818363161075,NA,NA
h1,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,817,TRUE,med:long,different,0,genus,0,NA,NA
h1,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,817,TRUE,short:long,different,0,genus,0,NA,NA
h1,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,817,TRUE,short:long,different,0,genus,0,NA,NA
h1,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,817,TRUE,med:long,different,0,genus,0,NA,NA
h1,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,817,TRUE,med:long,different,0.2559242914821682,genus,0.2559242914821682,NA,NA
h1,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,817,TRUE,short:long,different,0.07169083101348905,genus,0.07169083101348905,NA,NA
h1,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,817,TRUE,short:long,different,0.0778593180569449,genus,0.0778593180569449,NA,NA
h1,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,817,TRUE,short:long,different,0,genus,0,NA,NA
h1,hort:telu,hort,telu,Megabombus,Bombus,long,short,817,TRUE,short:long,different,0.012046583667557842,genus,0.012046583667557842,NA,NA
h1,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,817,TRUE,med:long,different,0.4530951989925026,genus,0.4530951989925026,NA,NA
h1,hypn:jone,hypn,jone,Pyrobombus,Pyrobombus,med,short,817,TRUE,short:med,same,0.6666666666666666,genus,0.6666666666666666,NA,NA
h1,hypn:lapi,hypn,lapi,Pyrobombus,Melanobombus,med,short,817,TRUE,short:med,different,1,genus,1,NA,NA
h1,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,817,FALSE,med:med,same,1,genus,1,NA,NA
h1,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,817,FALSE,med:med,different,0.137234641813889,genus,0.137234641813889,NA,NA
h1,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,817,TRUE,short:med,same,0.40041623702239737,genus,0.40041623702239737,NA,NA
h1,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,817,TRUE,short:med,different,0.5154136622144545,genus,0.5154136622144545,NA,NA
h1,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,817,TRUE,short:med,different,0.4540866772090363,genus,0.4540866772090363,NA,NA
h1,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,817,TRUE,short:med,different,0.36616423912127927,genus,0.36616423912127927,NA,NA
h1,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,817,FALSE,med:med,different,0.4104984740590031,genus,0.4104984740590031,NA,NA
h1,jone:lapi,jone,lapi,Pyrobombus,Melanobombus,short,short,817,FALSE,short:short,different,0.6666666666666666,genus,0.6666666666666666,NA,NA
h1,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,817,TRUE,short:med,same,0.6666666666666666,genus,0.6666666666666666,NA,NA
h1,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,817,TRUE,short:med,different,0.12744352318499041,genus,0.12744352318499041,NA,NA
h1,jone:prat,jone,prat,Pyrobombus,Pyrobombus,short,short,817,FALSE,short:short,same,0.6514366606822147,genus,0.6514366606822147,NA,NA
h1,jone:psit,jone,psit,Pyrobombus,Psithyrus,short,short,817,FALSE,short:short,different,0.4228909816101354,genus,0.4228909816101354,NA,NA
h1,jone:soro,jone,soro,Pyrobombus,Kallobombus,short,short,817,FALSE,short:short,different,0.7683392356560935,genus,0.7683392356560935,NA,NA
h1,jone:telu,jone,telu,Pyrobombus,Bombus,short,short,817,FALSE,short:short,different,0.3251642298528893,genus,0.3251642298528893,NA,NA
h1,jone:wurf,jone,wurf,Pyrobombus,Alpigenobombus,short,med,817,TRUE,short:med,different,0.3325860477383622,genus,0.3325860477383622,NA,NA
h1,lapi:mont,lapi,mont,Melanobombus,Pyrobombus,short,med,817,TRUE,short:med,different,1,genus,1,NA,NA
h1,lapi:pasc,lapi,pasc,Melanobombus,Thoracobombus,short,med,817,TRUE,short:med,different,0.137234641813889,genus,0.137234641813889,NA,NA
h1,lapi:prat,lapi,prat,Melanobombus,Pyrobombus,short,short,817,FALSE,short:short,different,0.40041623702239737,genus,0.40041623702239737,NA,NA
h1,lapi:psit,lapi,psit,Melanobombus,Psithyrus,short,short,817,FALSE,short:short,different,0.5154136622144545,genus,0.5154136622144545,NA,NA
h1,lapi:soro,lapi,soro,Melanobombus,Kallobombus,short,short,817,FALSE,short:short,different,0.4540866772090363,genus,0.4540866772090363,NA,NA
h1,lapi:telu,lapi,telu,Melanobombus,Bombus,short,short,817,FALSE,short:short,different,0.36616423912127927,genus,0.36616423912127927,NA,NA
h1,lapi:wurf,lapi,wurf,Melanobombus,Alpigenobombus,short,med,817,TRUE,short:med,different,0.4104984740590031,genus,0.4104984740590031,NA,NA
h1,mont:pasc,mont,pasc,Pyrobombus,Thoracobombus,med,med,817,FALSE,med:med,different,0.137234641813889,genus,0.137234641813889,NA,NA
h1,mont:prat,mont,prat,Pyrobombus,Pyrobombus,med,short,817,TRUE,short:med,same,0.40041623702239737,genus,0.40041623702239737,NA,NA
h1,mont:psit,mont,psit,Pyrobombus,Psithyrus,med,short,817,TRUE,short:med,different,0.5154136622144545,genus,0.5154136622144545,NA,NA
h1,mont:soro,mont,soro,Pyrobombus,Kallobombus,med,short,817,TRUE,short:med,different,0.4540866772090363,genus,0.4540866772090363,NA,NA
h1,mont:telu,mont,telu,Pyrobombus,Bombus,med,short,817,TRUE,short:med,different,0.36616423912127927,genus,0.36616423912127927,NA,NA
h1,mont:wurf,mont,wurf,Pyrobombus,Alpigenobombus,med,med,817,FALSE,med:med,different,0.4104984740590031,genus,0.4104984740590031,NA,NA
h1,pasc:prat,pasc,prat,Thoracobombus,Pyrobombus,med,short,817,TRUE,short:med,different,0.3341472215480006,genus,0.3341472215480006,NA,NA
h1,pasc:psit,pasc,psit,Thoracobombus,Psithyrus,med,short,817,TRUE,short:med,different,0.17026820514654095,genus,0.17026820514654095,NA,NA
h1,pasc:soro,pasc,soro,Thoracobombus,Kallobombus,med,short,817,TRUE,short:med,different,0.2837279345269462,genus,0.2837279345269462,NA,NA
h1,pasc:telu,pasc,telu,Thoracobombus,Bombus,med,short,817,TRUE,short:med,different,0.30067381542904803,genus,0.30067381542904803,NA,NA
h1,pasc:wurf,pasc,wurf,Thoracobombus,Alpigenobombus,med,med,817,FALSE,med:med,different,0.30404728095177314,genus,0.30404728095177314,NA,NA
h1,prat:psit,prat,psit,Pyrobombus,Psithyrus,short,short,817,FALSE,short:short,different,0.5880352118619545,genus,0.5880352118619545,NA,NA
h1,prat:soro,prat,soro,Pyrobombus,Kallobombus,short,short,817,FALSE,short:short,different,0.7566125437433122,genus,0.7566125437433122,NA,NA
h1,prat:telu,prat,telu,Pyrobombus,Bombus,short,short,817,FALSE,short:short,different,0.5624400287185664,genus,0.5624400287185664,NA,NA
h1,prat:wurf,prat,wurf,Pyrobombus,Alpigenobombus,short,med,817,TRUE,short:med,different,0.2993719121896017,genus,0.2993719121896017,NA,NA
h1,psit:soro,psit,soro,Psithyrus,Kallobombus,short,short,817,FALSE,short:short,different,0.3643871763508708,genus,0.3643871763508708,NA,NA
h1,psit:telu,psit,telu,Psithyrus,Bombus,short,short,817,FALSE,short:short,different,0.6699663309798591,genus,0.6699663309798591,NA,NA
h1,psit:wurf,psit,wurf,Psithyrus,Alpigenobombus,short,med,817,TRUE,short:med,different,0.315143709398777,genus,0.315143709398777,NA,NA
h1,soro:telu,soro,telu,Kallobombus,Bombus,short,short,817,FALSE,short:short,different,0.5264989097561785,genus,0.5264989097561785,NA,NA
h1,soro:wurf,soro,wurf,Kallobombus,Alpigenobombus,short,med,817,TRUE,short:med,different,0.2815837000407617,genus,0.2815837000407617,NA,NA
h1,telu:wurf,telu,wurf,Bombus,Alpigenobombus,short,med,817,TRUE,short:med,different,0.28856423045151025,genus,0.28856423045151025,NA,NA
h3,hort:hypn,hort,hypn,Megabombus,Pyrobombus,long,med,1105,TRUE,med:long,different,0.35150362560710247,genus,0.35150362560710247,NA,NA
h3,hort:jone,hort,jone,Megabombus,Pyrobombus,long,short,1105,TRUE,short:long,different,0.18910256304793138,genus,0.18910256304793138,NA,NA
h3,hort:lapi,hort,lapi,Megabombus,Melanobombus,long,short,1105,TRUE,short:long,different,0,genus,0,NA,NA
h3,hort:mend,hort,mend,Megabombus,Mendacibombus,long,long,1105,FALSE,long:long,different,0.4869980132119178,genus,0.4869980132119178,NA,NA
h3,hort:mont,hort,mont,Megabombus,Pyrobombus,long,med,1105,TRUE,med:long,different,0.3613750427757152,genus,0.3613750427757152,NA,NA
h3,hort:pasc,hort,pasc,Megabombus,Thoracobombus,long,med,1105,TRUE,med:long,different,0.5130451952044611,genus,0.5130451952044611,NA,NA
h3,hort:prat,hort,prat,Megabombus,Pyrobombus,long,short,1105,TRUE,short:long,different,0.4499419228060144,genus,0.4499419228060144,NA,NA
h3,hort:psit,hort,psit,Megabombus,Psithyrus,long,short,1105,TRUE,short:long,different,0,genus,0,NA,NA
h3,hort:soro,hort,soro,Megabombus,Kallobombus,long,short,1105,TRUE,short:long,different,0.2620592273953224,genus,0.2620592273953224,NA,NA
h3,hort:telu,hort,telu,Megabombus,Bombus,long,short,1105,TRUE,short:long,different,0.3641961942270828,genus,0.3641961942270828,NA,NA
h3,hort:wurf,hort,wurf,Megabombus,Alpigenobombus,long,med,1105,TRUE,med:long,different,0.6992244185297397,genus,0.6992244185297397,NA,NA
h3,hypn:jone,hypn,jone,Pyrobombus,Pyrobombus,med,short,1105,TRUE,short:med,same,0.4285714285714286,genus,0.4285714285714286,NA,NA
h3,hypn:lapi,hypn,lapi,Pyrobombus,Melanobombus,med,short,1105,TRUE,short:med,different,0,genus,0,NA,NA
h3,hypn:mend,hypn,mend,Pyrobombus,Mendacibombus,med,long,1105,TRUE,med:long,different,0,genus,0,NA,NA
h3,hypn:mont,hypn,mont,Pyrobombus,Pyrobombus,med,med,1105,FALSE,med:med,same,0.99826614651062,genus,0.99826614651062,NA,NA
h3,hypn:pasc,hypn,pasc,Pyrobombus,Thoracobombus,med,med,1105,FALSE,med:med,different,0.1693369558369472,genus,0.1693369558369472,NA,NA
h3,hypn:prat,hypn,prat,Pyrobombus,Pyrobombus,med,short,1105,TRUE,short:med,same,0,genus,0,NA,NA
h3,hypn:psit,hypn,psit,Pyrobombus,Psithyrus,med,short,1105,TRUE,short:med,different,0,genus,0,NA,NA
h3,hypn:soro,hypn,soro,Pyrobombus,Kallobombus,med,short,1105,TRUE,short:med,different,0.051005026830815425,genus,0.051005026830815425,NA,NA
h3,hypn:telu,hypn,telu,Pyrobombus,Bombus,med,short,1105,TRUE,short:med,different,0.06862867935114036,genus,0.06862867935114036,NA,NA
h3,hypn:wurf,hypn,wurf,Pyrobombus,Alpigenobombus,med,med,1105,FALSE,med:med,different,0.1085345419740179,genus,0.1085345419740179,NA,NA
h3,jone:lapi,jone,lapi,Pyrobombus,Melanobombus,short,short,1105,FALSE,short:short,different,0,genus,0,NA,NA
h3,jone:mend,jone,mend,Pyrobombus,Mendacibombus,short,long,1105,TRUE,short:long,different,0,genus,0,NA,NA
h3,jone:mont,jone,mont,Pyrobombus,Pyrobombus,short,med,1105,TRUE,short:med,same,0.43286761481110214,genus,0.43286761481110214,NA,NA
h3,jone:pasc,jone,pasc,Pyrobombus,Thoracobombus,short,med,1105,TRUE,short:med,different,0.0952520101346912,genus,0.0952520101346912,NA,NA
