site,date,bb.sp,bb.abund,elev.class,management,elev.mean,transect,lat,lon,elev.class2,year,yday,bb.annual.abund,abund.class,bb.sp.ord,clade,subgenus,bb.sp.lat,pbl.w,pbl.w.class,pbl.w.class2,pbl.w.ref,Notes,pbl.w.durieaux,notes_durieaux
ho2,2012-07-25,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-07-25,hort,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-07-25,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-07-25,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-07-25,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-07-25,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-07-25,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-07-25,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-07-25,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-07-25,pasc,19,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-07-25,prat,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-07-25,psit,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-07-25,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-07-25,soro,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-07-25,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-07-25,wurf,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,207,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-07-28,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-07-28,hort,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-07-28,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-07-28,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-07-28,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-07-28,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-07-28,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-07-28,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-07-28,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-07-28,pasc,13,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-07-28,prat,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-07-28,psit,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-07-28,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-07-28,soro,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-07-28,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-07-28,wurf,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,210,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-08-02,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-08-02,hort,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-08-02,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-08-02,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-02,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-02,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-08-02,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-08-02,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-08-02,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-02,pasc,9,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-08-02,prat,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-08-02,psit,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-02,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-08-02,soro,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-08-02,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-08-02,wurf,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,215,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-08-08,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-08-08,hort,3,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-08-08,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-08-08,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-08,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-08,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-08-08,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-08-08,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-08-08,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-08,pasc,4,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-08-08,prat,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-08-08,psit,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-08,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-08-08,soro,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-08-08,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-08-08,wurf,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,221,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-08-14,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-08-14,hort,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-08-14,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-08-14,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-14,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-14,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-08-14,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-08-14,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-08-14,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-14,pasc,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-08-14,prat,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-08-14,psit,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-14,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-08-14,soro,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-08-14,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-08-14,wurf,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,227,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-08-21,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-08-21,hort,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-08-21,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-08-21,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-21,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-21,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-08-21,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-08-21,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-08-21,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-21,pasc,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-08-21,prat,5,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-08-21,psit,3,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-21,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-08-21,soro,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-08-21,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-08-21,wurf,3,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,234,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-08-30,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-08-30,hort,1,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-08-30,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-08-30,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-30,jone,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,24,common,jone,SF,Pyrobombus,Bombus jonellus,6,1,short,Arbetman.2017,NA,6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-30,lapi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,23,high elev.,lapi,SF,Melanobombus,Bombus lapidarius,7,1,short,Arbetman.2017,NA,7.7,NA
ho2,2012-08-30,mend,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,54,high elev.,mend,M,Mendacibombus,Bombus mendax,10.3,5,long,Durieux.2000,NA,10.26,NA
ho2,2012-08-30,mont,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,42,high elev.,mont,SF,Pyrobombus,Bombus monticola,7.5,2,med,Arbetman.2017,NA,7.5,NA
ho2,2012-08-30,muci,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,7,minor,muci,LF,Thoracobombus,Bombus mucidus,8,2,med,Arbetman.2017,NA,7.7,NA
ho2,2012-08-30,pasc,4,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,1305,dominant,pasc,LF,Thoracobombus,Bombus pascuorum,8.4,3,med,Arbetman.2017,NA,9.15,NA
ho2,2012-08-30,prat,2,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,799,dominant,prat,SF,Pyrobombus,Bombus pratorum,7.3,2,short,Arbetman.2017,NA,8,NA
ho2,2012-08-30,psit,4,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,429,common,psit,LF,Psithyrus,Psithyrus,6.6,1,short,Arbetman.2017,"Tongue lengths are given only for B. silvestris and B. quadricolor, both 6.6 mm.",6.6,"Missing in Durieaux, added from Arbetman."
ho2,2012-08-30,pyre,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,56,high elev.,pyre,SF,Pyrobombus,Bombus pyrenaeus,6.1,1,short,Arbetman.2017,NA,7.8,NA
ho2,2012-08-30,soro,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,449,dominant,soro,K,Kallobombus,Bombus soroeensis,6.2,1,short,Arbetman.2017,NA,8,NA
ho2,2012-08-30,telu,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,685,dominant,telu,SF,Bombus,Bombus telu,6.9,1,short,Arbetman.2017,"B. terrestris = 7.6, B. lucorum = 6.1, B. cryptarum not given, but observed only once.",8.2,"terr = 8.9, luc = 7.5"
ho2,2012-08-30,wurf,13,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,243,1038,dominant,wurf,SF,Alpigenobombus,Bombus wurflenii,7.5,2,med,Arbetman.2017,NA,9,NA
ho2,2012-09-04,gers,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,248,29,minor,gers,LF,Megabombus,Bombus gerstaeckeri,16.8,5,long,Obeso.1992,NA,16.8,"Missing in Durieaux, added from Obeso."
ho2,2012-09-04,hort,5,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,248,364,common,hort,LF,Megabombus,Bombus hortorum,12.7,5,long,Arbetman.2017,NA,12.18,NA
ho2,2012-09-04,humi,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,248,3,minor,humi,LF,Thoracobombus,Bombus humilis,7.9,2,med,Arbetman.2017,NA,9.1,NA
ho2,2012-09-04,hypn,0,mitte,grasing,1045,Hintersee (Ost),47.588917,12.893233,mid,2012,248,3,high elev.,hypn,SF,Pyrobombus,Bombus hypnorum,8.9,4,med,Arbetman.2017,NA,7.7,NA
