site,date,yday,elev.mean,sp.pair,bb.sp1,bb.sp2,bb.sp1.abund,bb.sp2.abund,niche.overlap,same.class,log.bb.sp1.abund,log.bb.sp2.abund
h1,2012-05-01,122,817,psit_telu,psit,telu,20,9,0.9047619047619048,short:short,2.995732273553991,2.1972245773362196
h1,2012-05-01,122,817,psit_wurf,psit,wurf,20,4,0.6666666666666667,short:med,2.995732273553991,1.3862943611198906
h1,2012-05-01,122,817,telu_wurf,telu,wurf,9,4,0.6,short:med,2.1972245773362196,1.3862943611198906
h1,2012-05-06,127,817,jone_pasc,jone,pasc,1,3,0.4999999999999999,short:med,0,1.0986122886681098
h1,2012-05-06,127,817,jone_prat,jone,prat,1,4,1,short:short,0,1.3862943611198906
h1,2012-05-06,127,817,jone_psit,jone,psit,1,4,1,short:short,0,1.3862943611198906
h1,2012-05-06,127,817,pasc_prat,pasc,prat,3,4,0.4999999999999999,short:med,1.0986122886681098,1.3862943611198906
h1,2012-05-06,127,817,pasc_psit,pasc,psit,3,4,0.4999999999999999,short:med,1.0986122886681098,1.3862943611198906
h1,2012-05-06,127,817,prat_psit,prat,psit,4,4,1,short:short,1.3862943611198906,1.3862943611198906
ho4,2012-05-29,150,1552,jone_psit,jone,psit,1,3,1,short:short,0,1.0986122886681098
ho4,2012-05-29,150,1552,jone_wurf,jone,wurf,1,1,0,short:med,0,0
ho4,2012-05-29,150,1552,psit_wurf,psit,wurf,3,1,0,short:med,1.0986122886681098,0
h4,2010-06-28,179,1330,jone_pasc,jone,pasc,1,2,0.33333333333333337,short:med,0,0.6931471805599453
h4,2010-06-28,179,1330,jone_prat,jone,prat,1,1,1,short:short,0,0
h4,2010-06-28,179,1330,jone_soro,jone,soro,1,1,1,short:short,0,0
h4,2010-06-28,179,1330,pasc_prat,pasc,prat,2,1,0.33333333333333337,short:med,0.6931471805599453,0
h4,2010-06-28,179,1330,pasc_soro,pasc,soro,2,1,0.33333333333333337,short:med,0.6931471805599453,0
h4,2010-06-28,179,1330,prat_soro,prat,soro,1,1,1,short:short,0,0
ho3,2012-06-30,182,1333,jone_pasc,jone,pasc,1,1,1,short:med,0,0
ho3,2012-06-30,182,1333,jone_prat,jone,prat,1,2,1,short:short,0,0.6931471805599453
ho3,2012-06-30,182,1333,jone_soro,jone,soro,1,1,1,short:short,0,0
ho3,2012-06-30,182,1333,pasc_prat,pasc,prat,1,2,1,short:med,0,0.6931471805599453
ho3,2012-06-30,182,1333,pasc_soro,pasc,soro,1,1,1,short:med,0,0
ho3,2012-06-30,182,1333,prat_soro,prat,soro,2,1,1,short:short,0.6931471805599453,0
t1,2011-06-07,158,714,jone_lapi,jone,lapi,6,2,1,short:short,1.791759469228055,0.6931471805599453
t1,2011-06-07,158,714,jone_pasc,jone,pasc,6,42,0.9090909090909091,short:med,1.791759469228055,3.7376696182833684
t1,2011-06-07,158,714,jone_prat,jone,prat,6,4,1,short:short,1.791759469228055,1.3862943611198906
t1,2011-06-07,158,714,jone_telu,jone,telu,6,3,0.19999999999999996,short:short,1.791759469228055,1.0986122886681098
t1,2011-06-07,158,714,lapi_pasc,lapi,pasc,2,42,0.9090909090909091,short:med,0.6931471805599453,3.7376696182833684
t1,2011-06-07,158,714,lapi_prat,lapi,prat,2,4,1,short:short,0.6931471805599453,1.3862943611198906
t1,2011-06-07,158,714,lapi_telu,lapi,telu,2,3,0.19999999999999996,short:short,0.6931471805599453,1.0986122886681098
t1,2011-06-07,158,714,pasc_prat,pasc,prat,42,4,0.9090909090909091,short:med,3.7376696182833684,1.3862943611198906
t1,2011-06-07,158,714,pasc_telu,pasc,telu,42,3,0.23529411764705865,short:med,3.7376696182833684,1.0986122886681098
t1,2011-06-07,158,714,prat_telu,prat,telu,4,3,0.19999999999999996,short:short,1.3862943611198906,1.0986122886681098
h1,2011-06-09,160,817,jone_pasc,jone,pasc,1,10,0,short:med,0,2.302585092994046
h1,2011-06-09,160,817,jone_prat,jone,prat,1,3,0.4999999999999999,short:short,0,1.0986122886681098
h1,2011-06-09,160,817,jone_soro,jone,soro,1,3,1,short:short,0,1.0986122886681098
h1,2011-06-09,160,817,jone_telu,jone,telu,1,16,0,short:short,0,2.772588722239781
h1,2011-06-09,160,817,pasc_prat,pasc,prat,10,3,0.19999999999999996,short:med,2.302585092994046,1.0986122886681098
h1,2011-06-09,160,817,pasc_soro,pasc,soro,10,3,0,short:med,2.302585092994046,1.0986122886681098
h1,2011-06-09,160,817,pasc_telu,pasc,telu,10,16,0,short:med,2.302585092994046,2.772588722239781
h1,2011-06-09,160,817,prat_soro,prat,soro,3,3,0.4999999999999999,short:short,1.0986122886681098,1.0986122886681098
h1,2011-06-09,160,817,prat_telu,prat,telu,3,16,0,short:short,1.0986122886681098,2.772588722239781
h1,2011-06-09,160,817,soro_telu,soro,telu,3,16,0,short:short,1.0986122886681098,2.772588722239781
h5,2010-07-22,203,1579,jone_mend,jone,mend,2,1,0,short:long,0.6931471805599453,0
h5,2010-07-22,203,1579,jone_prat,jone,prat,2,4,0.33333333333333337,short:short,0.6931471805599453,1.3862943611198906
h5,2010-07-22,203,1579,jone_soro,jone,soro,2,4,0.33333333333333337,short:short,0.6931471805599453,1.3862943611198906
h5,2010-07-22,203,1579,jone_telu,jone,telu,2,8,0,short:short,0.6931471805599453,2.0794415416798357
h5,2010-07-22,203,1579,jone_wurf,jone,wurf,2,1,0,short:med,0.6931471805599453,0
h5,2010-07-22,203,1579,mend_prat,mend,prat,1,4,0,short:long,0,1.3862943611198906
h5,2010-07-22,203,1579,mend_soro,mend,soro,1,4,0,short:long,0,1.3862943611198906
h5,2010-07-22,203,1579,mend_telu,mend,telu,1,8,0.6,short:long,0,2.0794415416798357
h5,2010-07-22,203,1579,mend_wurf,mend,wurf,1,1,0,med:long,0,0
h5,2010-07-22,203,1579,prat_soro,prat,soro,4,4,0,short:short,1.3862943611198906,1.3862943611198906
h5,2010-07-22,203,1579,prat_telu,prat,telu,4,8,0,short:short,1.3862943611198906,2.0794415416798357
h5,2010-07-22,203,1579,prat_wurf,prat,wurf,4,1,0,short:med,1.3862943611198906,0
h5,2010-07-22,203,1579,soro_telu,soro,telu,4,8,0,short:short,1.3862943611198906,2.0794415416798357
h5,2010-07-22,203,1579,soro_wurf,soro,wurf,4,1,0,short:med,1.3862943611198906,0
h5,2010-07-22,203,1579,telu_wurf,telu,wurf,8,1,0.1428571428571429,short:med,2.0794415416798357,0
h5,2010-08-23,235,1579,jone_pasc,jone,pasc,1,5,0,short:med,0,1.6094379124341003
h5,2010-08-23,235,1579,jone_prat,jone,prat,1,8,0,short:short,0,2.0794415416798357
h5,2010-08-23,235,1579,jone_soro,jone,soro,1,1,0,short:short,0,0
h5,2010-08-23,235,1579,jone_wurf,jone,wurf,1,2,0,short:med,0,0.6931471805599453
h5,2010-08-23,235,1579,pasc_prat,pasc,prat,5,8,0.4285714285714285,short:med,1.6094379124341003,2.0794415416798357
h5,2010-08-23,235,1579,pasc_soro,pasc,soro,5,1,0,short:med,1.6094379124341003,0
h5,2010-08-23,235,1579,pasc_wurf,pasc,wurf,5,2,0.4285714285714285,med:med,1.6094379124341003,0.6931471805599453
h5,2010-08-23,235,1579,prat_soro,prat,soro,8,1,0.23076923076923073,short:short,2.0794415416798357,0
h5,2010-08-23,235,1579,prat_wurf,prat,wurf,8,2,0.4545454545454546,short:med,2.0794415416798357,0.6931471805599453
h5,2010-08-23,235,1579,soro_wurf,soro,wurf,1,2,0,short:med,0,0.6931471805599453
h2,2011-05-26,146,987,jone_pasc,jone,pasc,1,1,0,short:med,0,0
ho4,2011-06-23,174,1552,jone_mont,jone,mont,1,8,0.1428571428571429,short:med,0,2.0794415416798357
ho4,2011-06-23,174,1552,jone_pasc,jone,pasc,1,6,0.33333333333333337,short:med,0,1.791759469228055
ho4,2011-06-23,174,1552,jone_prat,jone,prat,1,9,0.6363636363636365,short:short,0,2.1972245773362196
ho4,2011-06-23,174,1552,jone_pyre,jone,pyre,1,1,1,short:short,0,0
ho4,2011-06-23,174,1552,jone_soro,jone,soro,1,3,0,short:short,0,1.0986122886681098
ho4,2011-06-23,174,1552,jone_telu,jone,telu,1,5,0.11111111111111105,short:short,0,1.6094379124341003
ho4,2011-06-23,174,1552,jone_wurf,jone,wurf,1,1,0,short:med,0,0
ho4,2011-06-23,174,1552,mont_pasc,mont,pasc,8,6,0.37142857142857144,med:med,2.0794415416798357,1.791759469228055
ho4,2011-06-23,174,1552,mont_prat,mont,prat,8,9,0.1428571428571429,short:med,2.0794415416798357,2.1972245773362196
ho4,2011-06-23,174,1552,mont_pyre,mont,pyre,8,1,0.1428571428571429,short:med,2.0794415416798357,0
ho4,2011-06-23,174,1552,mont_soro,mont,soro,8,3,0,short:med,2.0794415416798357,1.0986122886681098
ho4,2011-06-23,174,1552,mont_telu,mont,telu,8,5,0.11111111111111105,short:med,2.0794415416798357,1.6094379124341003
ho4,2011-06-23,174,1552,mont_wurf,mont,wurf,8,1,0.06666666666666665,med:med,2.0794415416798357,0
ho4,2011-06-23,174,1552,pasc_prat,pasc,prat,6,9,0.33333333333333337,short:med,1.791759469228055,2.1972245773362196
ho4,2011-06-23,174,1552,pasc_pyre,pasc,pyre,6,1,0.33333333333333337,short:med,1.791759469228055,0
ho4,2011-06-23,174,1552,pasc_soro,pasc,soro,6,3,0,short:med,1.791759469228055,1.0986122886681098
ho4,2011-06-23,174,1552,pasc_telu,pasc,telu,6,5,0.11111111111111105,short:med,1.791759469228055,1.6094379124341003
ho4,2011-06-23,174,1552,pasc_wurf,pasc,wurf,6,1,0.09090909090909094,med:med,1.791759469228055,0
ho4,2011-06-23,174,1552,prat_pyre,prat,pyre,9,1,0.6363636363636365,short:short,2.1972245773362196,0
ho4,2011-06-23,174,1552,prat_soro,prat,soro,9,3,0.12499999999999989,short:short,2.1972245773362196,1.0986122886681098
ho4,2011-06-23,174,1552,prat_telu,prat,telu,9,5,0.11111111111111105,short:short,2.1972245773362196,1.6094379124341003
ho4,2011-06-23,174,1552,prat_wurf,prat,wurf,9,1,0,short:med,2.1972245773362196,0
ho4,2011-06-23,174,1552,pyre_soro,pyre,soro,1,3,0,short:short,0,1.0986122886681098
ho4,2011-06-23,174,1552,pyre_telu,pyre,telu,1,5,0.11111111111111105,short:short,0,1.6094379124341003
ho4,2011-06-23,174,1552,pyre_wurf,pyre,wurf,1,1,0,short:med,0,0
ho4,2011-06-23,174,1552,soro_telu,soro,telu,3,5,0,short:short,1.0986122886681098,1.6094379124341003
ho4,2011-06-23,174,1552,soro_wurf,soro,wurf,3,1,0,short:med,1.0986122886681098,0
ho4,2011-06-23,174,1552,telu_wurf,telu,wurf,5,1,0,short:med,1.6094379124341003,0
wma2,2012-05-10,131,1245,jone_pasc,jone,pasc,1,1,1,short:med,0,0
wma2,2012-05-10,131,1245,jone_prat,jone,prat,1,2,1,short:short,0,0.6931471805599453
wma2,2012-05-10,131,1245,jone_psit,jone,psit,1,2,0.33333333333333337,short:short,0,0.6931471805599453
wma2,2012-05-10,131,1245,jone_soro,jone,soro,1,2,1,short:short,0,0.6931471805599453
wma2,2012-05-10,131,1245,jone_telu,jone,telu,1,3,1,short:short,0,1.0986122886681098
wma2,2012-05-10,131,1245,jone_wurf,jone,wurf,1,1,1,short:med,0,0
wma2,2012-05-10,131,1245,pasc_prat,pasc,prat,1,2,1,short:med,0,0.6931471805599453
wma2,2012-05-10,131,1245,pasc_psit,pasc,psit,1,2,0.33333333333333337,short:med,0,0.6931471805599453
wma2,2012-05-10,131,1245,pasc_soro,pasc,soro,1,2,1,short:med,0,0.6931471805599453
wma2,2012-05-10,131,1245,pasc_telu,pasc,telu,1,3,1,short:med,0,1.0986122886681098
wma2,2012-05-10,131,1245,pasc_wurf,pasc,wurf,1,1,1,med:med,0,0
wma2,2012-05-10,131,1245,prat_psit,prat,psit,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
wma2,2012-05-10,131,1245,prat_soro,prat,soro,2,2,1,short:short,0.6931471805599453,0.6931471805599453
wma2,2012-05-10,131,1245,prat_telu,prat,telu,2,3,1,short:short,0.6931471805599453,1.0986122886681098
wma2,2012-05-10,131,1245,prat_wurf,prat,wurf,2,1,1,short:med,0.6931471805599453,0
wma2,2012-05-10,131,1245,psit_soro,psit,soro,2,2,0.33333333333333337,short:short,0.6931471805599453,0.6931471805599453
wma2,2012-05-10,131,1245,psit_telu,psit,telu,2,3,0.33333333333333337,short:short,0.6931471805599453,1.0986122886681098
wma2,2012-05-10,131,1245,psit_wurf,psit,wurf,2,1,0.33333333333333337,short:med,0.6931471805599453,0
wma2,2012-05-10,131,1245,soro_telu,soro,telu,2,3,1,short:short,0.6931471805599453,1.0986122886681098
wma2,2012-05-10,131,1245,soro_wurf,soro,wurf,2,1,1,short:med,0.6931471805599453,0
wma2,2012-05-10,131,1245,telu_wurf,telu,wurf,3,1,1,short:med,1.0986122886681098,0
wmb2,2012-05-07,128,1140,jone_telu,jone,telu,1,1,1,short:short,0,0
wmb2,2012-05-07,128,1140,jone_wurf,jone,wurf,1,1,1,short:med,0,0
wmb2,2012-05-07,128,1140,telu_wurf,telu,wurf,1,1,1,short:med,0,0
ho5,2010-08-03,215,1825,jone_muci,jone,muci,1,2,0,short:med,0,0.6931471805599453
ho5,2010-08-03,215,1825,jone_pasc,jone,pasc,1,1,0,short:med,0,0
ho5,2010-08-03,215,1825,jone_pyre,jone,pyre,1,1,0,short:short,0,0
ho5,2010-08-03,215,1825,jone_soro,jone,soro,1,4,0,short:short,0,1.3862943611198906
ho5,2010-08-03,215,1825,jone_telu,jone,telu,1,6,0.33333333333333337,short:short,0,1.791759469228055
ho5,2010-08-03,215,1825,muci_pasc,muci,pasc,2,1,0,med:med,0.6931471805599453,0
ho5,2010-08-03,215,1825,muci_pyre,muci,pyre,2,1,0,short:med,0.6931471805599453,0
ho5,2010-08-03,215,1825,muci_soro,muci,soro,2,4,0,short:med,0.6931471805599453,1.3862943611198906
ho5,2010-08-03,215,1825,muci_telu,muci,telu,2,6,0.19999999999999996,short:med,0.6931471805599453,1.791759469228055
ho5,2010-08-03,215,1825,pasc_pyre,pasc,pyre,1,1,0,short:med,0,0
ho5,2010-08-03,215,1825,pasc_soro,pasc,soro,1,4,0,short:med,0,1.3862943611198906
ho5,2010-08-03,215,1825,pasc_telu,pasc,telu,1,6,0,short:med,0,1.791759469228055
ho5,2010-08-03,215,1825,pyre_soro,pyre,soro,1,4,1,short:short,0,1.3862943611198906
ho5,2010-08-03,215,1825,pyre_telu,pyre,telu,1,6,0.09090909090909094,short:short,0,1.791759469228055
ho5,2010-08-03,215,1825,soro_telu,soro,telu,4,6,0.09090909090909094,short:short,1.3862943611198906,1.791759469228055
ho5,2011-07-08,189,1825,lapi_mend,lapi,mend,1,1,0,short:long,0,0
ho5,2011-07-08,189,1825,lapi_mont,lapi,mont,1,10,0.052631578947368585,short:med,0,2.302585092994046
ho5,2011-07-08,189,1825,lapi_pasc,lapi,pasc,1,1,1,short:med,0,0
ho5,2011-07-08,189,1825,lapi_soro,lapi,soro,1,4,0.1428571428571429,short:short,0,1.3862943611198906
ho5,2011-07-08,189,1825,lapi_telu,lapi,telu,1,9,0.19999999999999996,short:short,0,2.1972245773362196
ho5,2011-07-08,189,1825,lapi_wurf,lapi,wurf,1,9,0.05882352941176472,short:med,0,2.1972245773362196
ho5,2011-07-08,189,1825,mend_mont,mend,mont,1,10,0,med:long,0,2.302585092994046
ho5,2011-07-08,189,1825,mend_pasc,mend,pasc,1,1,0,med:long,0,0
ho5,2011-07-08,189,1825,mend_soro,mend,soro,1,4,0,short:long,0,1.3862943611198906
ho5,2011-07-08,189,1825,mend_telu,mend,telu,1,9,0,short:long,0,2.1972245773362196
ho5,2011-07-08,189,1825,mend_wurf,mend,wurf,1,9,0,med:long,0,2.1972245773362196
ho5,2011-07-08,189,1825,mont_pasc,mont,pasc,10,1,0.052631578947368585,med:med,2.302585092994046,0
ho5,2011-07-08,189,1825,mont_soro,mont,soro,10,4,0.052631578947368585,short:med,2.302585092994046,1.3862943611198906
ho5,2011-07-08,189,1825,mont_telu,mont,telu,10,9,0.487603305785124,short:med,2.302585092994046,2.1972245773362196
ho5,2011-07-08,189,1825,mont_wurf,mont,wurf,10,9,0.05263157894736836,med:med,2.302585092994046,2.1972245773362196
ho5,2011-07-08,189,1825,pasc_soro,pasc,soro,1,4,0.1428571428571429,short:med,0,1.3862943611198906
ho5,2011-07-08,189,1825,pasc_telu,pasc,telu,1,9,0.19999999999999996,short:med,0,2.1972245773362196
ho5,2011-07-08,189,1825,pasc_wurf,pasc,wurf,1,9,0.05882352941176472,med:med,0,2.1972245773362196
ho5,2011-07-08,189,1825,soro_telu,soro,telu,4,9,0.1428571428571429,short:short,1.3862943611198906,2.1972245773362196
ho5,2011-07-08,189,1825,soro_wurf,soro,wurf,4,9,0.05882352941176472,short:med,1.3862943611198906,2.1972245773362196
ho5,2011-07-08,189,1825,telu_wurf,telu,wurf,9,9,0.1250000000000001,short:med,2.1972245773362196,2.1972245773362196
t1,2011-07-09,190,714,lapi_pasc,lapi,pasc,4,14,1,short:med,1.3862943611198906,2.6390573296152584
t1,2011-07-09,190,714,lapi_prat,lapi,prat,4,1,1,short:short,1.3862943611198906,0
t1,2011-07-09,190,714,lapi_soro,lapi,soro,4,34,0.9428571428571428,short:short,1.3862943611198906,3.5263605246161616
t1,2011-07-09,190,714,lapi_telu,lapi,telu,4,2,1,short:short,1.3862943611198906,0.6931471805599453
t1,2011-07-09,190,714,pasc_prat,pasc,prat,14,1,1,short:med,2.6390573296152584,0
t1,2011-07-09,190,714,pasc_soro,pasc,soro,14,34,0.9428571428571428,short:med,2.6390573296152584,3.5263605246161616
t1,2011-07-09,190,714,pasc_telu,pasc,telu,14,2,1,short:med,2.6390573296152584,0.6931471805599453
t1,2011-07-09,190,714,prat_soro,prat,soro,1,34,0.9428571428571428,short:short,0,3.5263605246161616
t1,2011-07-09,190,714,prat_telu,prat,telu,1,2,1,short:short,0,0.6931471805599453
t1,2011-07-09,190,714,soro_telu,soro,telu,34,2,0.9428571428571428,short:short,3.5263605246161616,0.6931471805599453
t1,2011-07-17,198,714,lapi_pasc,lapi,pasc,4,8,0.6,short:med,1.3862943611198906,2.0794415416798357
t1,2011-07-17,198,714,lapi_soro,lapi,soro,4,24,1,short:short,1.3862943611198906,3.1780538303479458
t1,2011-07-17,198,714,lapi_telu,lapi,telu,4,2,1,short:short,1.3862943611198906,0.6931471805599453
t1,2011-07-17,198,714,pasc_soro,pasc,soro,8,24,0.6,short:med,2.0794415416798357,3.1780538303479458
t1,2011-07-17,198,714,pasc_telu,pasc,telu,8,2,0.6,short:med,2.0794415416798357,0.6931471805599453
t1,2011-07-17,198,714,soro_telu,soro,telu,24,2,1,short:short,3.1780538303479458,0.6931471805599453
t1,2012-07-19,201,714,lapi_pasc,lapi,pasc,3,2,0,short:med,1.0986122886681098,0.6931471805599453
wma4,2011-07-05,186,1773,lapi_prat,lapi,prat,1,1,0,short:short,0,0
wma4,2011-07-05,186,1773,lapi_soro,lapi,soro,1,3,0,short:short,0,1.0986122886681098
wma4,2011-07-05,186,1773,lapi_wurf,lapi,wurf,1,4,0,short:med,0,1.3862943611198906
wma4,2011-07-05,186,1773,prat_soro,prat,soro,1,3,0,short:short,0,1.0986122886681098
wma4,2011-07-05,186,1773,prat_wurf,prat,wurf,1,4,0,short:med,0,1.3862943611198906
wma4,2011-07-05,186,1773,soro_wurf,soro,wurf,3,4,0.1428571428571429,short:med,1.0986122886681098,1.3862943611198906
ho5,2011-06-30,181,1825,lapi_mend,lapi,mend,1,2,0,short:long,0,0.6931471805599453
ho5,2011-06-30,181,1825,lapi_mont,lapi,mont,1,8,0,short:med,0,2.0794415416798357
ho5,2011-06-30,181,1825,lapi_prat,lapi,prat,1,1,0,short:short,0,0
ho5,2011-06-30,181,1825,lapi_telu,lapi,telu,1,9,0.19999999999999996,short:short,0,2.1972245773362196
ho5,2011-06-30,181,1825,lapi_wurf,lapi,wurf,1,9,0,short:med,0,2.1972245773362196
ho5,2011-06-30,181,1825,mend_mont,mend,mont,2,8,0,med:long,0.6931471805599453,2.0794415416798357
ho5,2011-06-30,181,1825,mend_prat,mend,prat,2,1,0.33333333333333337,short:long,0.6931471805599453,0
ho5,2011-06-30,181,1825,mend_telu,mend,telu,2,9,0,short:long,0.6931471805599453,2.1972245773362196
ho5,2011-06-30,181,1825,mend_wurf,mend,wurf,2,9,0,med:long,0.6931471805599453,2.1972245773362196
ho5,2011-06-30,181,1825,mont_prat,mont,prat,8,1,0,short:med,2.0794415416798357,0
ho5,2011-06-30,181,1825,mont_telu,mont,telu,8,9,0.29729729729729726,short:med,2.0794415416798357,2.1972245773362196
ho5,2011-06-30,181,1825,mont_wurf,mont,wurf,8,9,0.1428571428571429,med:med,2.0794415416798357,2.1972245773362196
ho5,2011-06-30,181,1825,prat_telu,prat,telu,1,9,0,short:short,0,2.1972245773362196
ho5,2011-06-30,181,1825,prat_wurf,prat,wurf,1,9,0,short:med,0,2.1972245773362196
ho5,2011-06-30,181,1825,telu_wurf,telu,wurf,9,9,0.12499999999999989,short:med,2.1972245773362196,2.1972245773362196
t1,2012-06-09,161,714,lapi_psit,lapi,psit,2,8,1,short:short,0.6931471805599453,2.0794415416798357
t1,2012-06-09,161,714,lapi_soro,lapi,soro,2,1,1,short:short,0.6931471805599453,0
t1,2012-06-09,161,714,psit_soro,psit,soro,8,1,1,short:short,2.0794415416798357,0
ho5,2011-07-18,199,1825,lapi_mont,lapi,mont,1,1,0,short:med,0,0
ho5,2011-07-18,199,1825,lapi_pasc,lapi,pasc,1,2,0,short:med,0,0.6931471805599453
ho5,2011-07-18,199,1825,lapi_prat,lapi,prat,1,1,0,short:short,0,0
ho5,2011-07-18,199,1825,lapi_pyre,lapi,pyre,1,1,0,short:short,0,0
ho5,2011-07-18,199,1825,lapi_soro,lapi,soro,1,5,0,short:short,0,1.6094379124341003
ho5,2011-07-18,199,1825,lapi_telu,lapi,telu,1,6,0,short:short,0,1.791759469228055
ho5,2011-07-18,199,1825,mont_pasc,mont,pasc,1,2,0,med:med,0,0.6931471805599453
ho5,2011-07-18,199,1825,mont_prat,mont,prat,1,1,0,short:med,0,0
ho5,2011-07-18,199,1825,mont_pyre,mont,pyre,1,1,0,short:med,0,0
ho5,2011-07-18,199,1825,mont_soro,mont,soro,1,5,0,short:med,0,1.6094379124341003
ho5,2011-07-18,199,1825,mont_telu,mont,telu,1,6,0,short:med,0,1.791759469228055
ho5,2011-07-18,199,1825,pasc_prat,pasc,prat,2,1,0,short:med,0.6931471805599453,0
ho5,2011-07-18,199,1825,pasc_pyre,pasc,pyre,2,1,0,short:med,0.6931471805599453,0
ho5,2011-07-18,199,1825,pasc_soro,pasc,soro,2,5,0,short:med,0.6931471805599453,1.6094379124341003
ho5,2011-07-18,199,1825,pasc_telu,pasc,telu,2,6,0,short:med,0.6931471805599453,1.791759469228055
ho5,2011-07-18,199,1825,prat_pyre,prat,pyre,1,1,1,short:short,0,0
ho5,2011-07-18,199,1825,prat_soro,prat,soro,1,5,0.2499999999999999,short:short,0,1.6094379124341003
ho5,2011-07-18,199,1825,prat_telu,prat,telu,1,6,0,short:short,0,1.791759469228055
ho5,2011-07-18,199,1825,pyre_soro,pyre,soro,1,5,0.2499999999999999,short:short,0,1.6094379124341003
ho5,2011-07-18,199,1825,pyre_telu,pyre,telu,1,6,0,short:short,0,1.791759469228055
ho5,2011-07-18,199,1825,soro_telu,soro,telu,5,6,0,short:short,1.6094379124341003,1.791759469228055
wma2,2012-06-29,181,1245,lapi_pasc,lapi,pasc,1,2,0,short:med,0,0.6931471805599453
wma2,2012-06-29,181,1245,lapi_psit,lapi,psit,1,1,0,short:short,0,0
wma2,2012-06-29,181,1245,lapi_telu,lapi,telu,1,2,0,short:short,0,0.6931471805599453
wma2,2012-06-29,181,1245,lapi_wurf,lapi,wurf,1,2,0,short:med,0,0.6931471805599453
wma2,2012-06-29,181,1245,pasc_psit,pasc,psit,2,1,0,short:med,0.6931471805599453,0
wma2,2012-06-29,181,1245,pasc_telu,pasc,telu,2,2,0.33333333333333337,short:med,0.6931471805599453,0.6931471805599453
wma2,2012-06-29,181,1245,pasc_wurf,pasc,wurf,2,2,1,med:med,0.6931471805599453,0.6931471805599453
wma2,2012-06-29,181,1245,psit_telu,psit,telu,1,2,0,short:short,0,0.6931471805599453
wma2,2012-06-29,181,1245,psit_wurf,psit,wurf,1,2,0,short:med,0,0.6931471805599453
wma2,2012-06-29,181,1245,telu_wurf,telu,wurf,2,2,0.33333333333333337,short:med,0.6931471805599453,0.6931471805599453
