site1,site2,metric,metric.class,value,elev1,elev2,man1,man2,lon1,lat1,lon2,lat2,elev.diff,mean.elev,man.diff,year
t5,wmb4,ST,aggregate,0.8731992849754677,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,ST.h,ST.partition,0.013164676638113292,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,ST.l,ST.partition,0.6469560916019719,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,ST.lh,ST.partition,0.21307851673538258,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,WN,aggregate,0.9648432031622285,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,WN.repl,WN.partition,0.518533113688347,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb4,WN.rich,WN.partition,0.4463100894738815,746,1655,mowing,grasing,12.946317,47.604817,12.9406,47.571617,909,1200.5,TRUE,2012
t5,wmb5,OS,aggregate,0.07932405459463973,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,OS.repl,OS.partition,0.04526091255799396,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,OS.rich,OS.partition,0.03406314203664578,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,S,aggregate,0.6680370474341999,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,ST,aggregate,0.9133904478689543,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,ST.h,ST.partition,0.052611329111948116,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,ST.l,ST.partition,0.5883490201515028,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,ST.lh,ST.partition,0.27243009860550343,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,WN,aggregate,0.992714502463594,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,WN.repl,WN.partition,0.632034363076521,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
t5,wmb5,WN.rich,WN.partition,0.36068013938707294,746,1813,mowing,none,12.946317,47.604817,12.93625,47.571583,1067,1279.5,TRUE,2012
wma1,wma2,OS,aggregate,0.11306013973175544,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,OS.repl,OS.partition,0.039505846373251774,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,OS.rich,OS.partition,0.07355429335850366,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,S,aggregate,0.5491803697156339,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,ST,aggregate,0.7682134775640225,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,ST.h,ST.partition,0.026630491103776462,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,ST.l,ST.partition,0.6680913532164631,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,ST.lh,ST.partition,0.07349163324378291,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,WN,aggregate,0.8812736172957779,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,WN.repl,WN.partition,0.44774269806646433,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma2,WN.rich,WN.partition,0.4335309192293135,766,1245,grasing,grasing,12.924383,47.596033,12.940933,47.583517,479,1005.5,FALSE,2012
wma1,wma3,OS,aggregate,0.0951454853628139,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,OS.repl,OS.partition,0.044882699764559504,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,OS.rich,OS.partition,0.0502627855982544,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,S,aggregate,0.5639640220085684,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,ST,aggregate,0.7974035513201077,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,ST.h,ST.partition,0.016553037223985604,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,ST.l,ST.partition,0.6943684245369761,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,ST.lh,ST.partition,0.08648208955914594,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,WN,aggregate,0.8925490366829215,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,WN.repl,WN.partition,0.6031618989629477,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma3,WN.rich,WN.partition,0.2893871377199738,766,1423,grasing,grasing,12.924383,47.596033,12.943317,47.5778,657,1094.5,FALSE,2012
wma1,wma4,OS,aggregate,0.044196162287006686,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,OS.repl,OS.partition,0,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,OS.rich,OS.partition,0.044196162287006686,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,S,aggregate,0.642305372094659,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,ST,aggregate,0.8792053788768684,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,ST.h,ST.partition,0.02166978746532826,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,ST.l,ST.partition,0.6680393333870891,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,ST.lh,ST.partition,0.1894962580244511,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,WN,aggregate,0.9234015411638752,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,WN.repl,WN.partition,0.8666275567215009,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma4,WN.rich,WN.partition,0.05677398444237416,766,1773,grasing,none,12.924383,47.596033,12.923983,47.574517,1007,1269.5,TRUE,2012
wma1,wma5,OS,aggregate,0,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,OS.repl,OS.partition,0,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,OS.rich,OS.partition,0,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,S,aggregate,0.7974983470340782,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,ST,aggregate,1,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,ST.h,ST.partition,0.03465757043079024,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,ST.l,ST.partition,0.33807790715992553,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,ST.lh,ST.partition,0.6272645224092842,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,WN,aggregate,1,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,WN.repl,WN.partition,0.9266063678964658,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wma5,WN.rich,WN.partition,0.07339363210353424,766,2032,grasing,none,12.924383,47.596033,12.930633,47.5683,1266,1399,TRUE,2012
wma1,wmb1,OS,aggregate,0.1807217859145944,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,OS.repl,OS.partition,0.1233309885340944,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,OS.rich,OS.partition,0.057390797380500014,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,S,aggregate,0.4308240697335014,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,ST,aggregate,0.5632507812426948,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,ST.h,ST.partition,0.04766618396315225,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,ST.l,ST.partition,0.45905814848924487,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,ST.lh,ST.partition,0.05652644879029774,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,WN,aggregate,0.7439725671572892,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,WN.repl,WN.partition,0.40851865334751303,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb1,WN.rich,WN.partition,0.33545391380977624,766,960,grasing,grasing,12.924383,47.596033,12.94405,47.590483,194,863,FALSE,2012
wma1,wmb2,OS,aggregate,0.16522150504184524,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,OS.repl,OS.partition,0.06311644450956642,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,OS.rich,OS.partition,0.10210506053227882,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,S,aggregate,0.47170649386137403,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,ST,aggregate,0.6426115571508797,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,ST.h,ST.partition,0.032069394114947046,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,ST.l,ST.partition,0.5264918416171557,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,ST.lh,ST.partition,0.08405032141877704,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,WN,aggregate,0.807833062192725,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,WN.repl,WN.partition,0.36920163721839677,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb2,WN.rich,WN.partition,0.43863142497432817,766,1140,grasing,grasing,12.924383,47.596033,12.955817,47.57715,374,953,FALSE,2012
wma1,wmb3,OS,aggregate,0.12264171687191529,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,OS.repl,OS.partition,0.05954542193718156,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,OS.rich,OS.partition,0.06309629493473372,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,S,aggregate,0.551293141928865,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,ST,aggregate,0.7649984253365896,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,ST.h,ST.partition,0.026315608686602723,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,ST.l,ST.partition,0.6426365482282939,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,ST.lh,ST.partition,0.09604626842169296,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,WN,aggregate,0.8876401422085048,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,WN.repl,WN.partition,0.4178075876199945,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb3,WN.rich,WN.partition,0.46983255458851036,766,1420,grasing,grasing,12.924383,47.596033,12.962033,47.569167,654,1093,FALSE,2012
wma1,wmb4,OS,aggregate,0.021386326313272527,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,OS.repl,OS.partition,0.0052592974724963125,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,OS.rich,OS.partition,0.016127028840776214,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,S,aggregate,0.6949703217075632,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,ST,aggregate,0.921767139152004,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,ST.h,ST.partition,0.005755161890653492,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,ST.l,ST.partition,0.6810094040006773,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,ST.lh,ST.partition,0.23500257326067317,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,WN,aggregate,0.9431534654652766,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,WN.repl,WN.partition,0.4478105975895431,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb4,WN.rich,WN.partition,0.4953428678757334,766,1655,grasing,grasing,12.924383,47.596033,12.9406,47.571617,889,1210.5,FALSE,2012
wma1,wmb5,OS,aggregate,0.02020143803959796,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,OS.repl,OS.partition,0.01183752430236418,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,OS.rich,OS.partition,0.008363913737233778,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,S,aggregate,0.7270297256403732,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,ST,aggregate,0.9507217781343783,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,ST.h,ST.partition,0.01919886285941033,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,ST.l,ST.partition,0.6494688500909923,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,ST.lh,ST.partition,0.2820540651839757,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,WN,aggregate,0.9709232161739763,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,WN.repl,WN.partition,0.5573237830204,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma1,wmb5,WN.rich,WN.partition,0.4135994331535763,766,1813,grasing,none,12.924383,47.596033,12.93625,47.571583,1047,1289.5,TRUE,2012
wma2,wma3,OS,aggregate,0.20503421954367365,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,OS.repl,OS.partition,0.1412169517434829,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,OS.rich,OS.partition,0.06381726780019076,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,S,aggregate,0.41719473515798494,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,ST,aggregate,0.48795990741320494,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,ST.h,ST.partition,0.02299422132601482,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,ST.l,ST.partition,0.44640868645994486,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,ST.lh,ST.partition,0.018556999627245236,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,WN,aggregate,0.6929941269568786,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,WN.repl,WN.partition,0.5283877739221,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma3,WN.rich,WN.partition,0.16460635303477864,1245,1423,grasing,grasing,12.940933,47.583517,12.943317,47.5778,178,1334,FALSE,2012
wma2,wma4,OS,aggregate,0.1350404820043997,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,OS.repl,OS.partition,0.10658383371532092,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,OS.rich,OS.partition,0.02845664828907879,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,S,aggregate,0.5397150273777963,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,ST,aggregate,0.7287764542020108,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,ST.h,ST.partition,0.06997051138854382,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,ST.l,ST.partition,0.5555702611709241,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,ST.lh,ST.partition,0.10323568164254283,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,WN,aggregate,0.8638169362064105,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,WN.repl,WN.partition,0.4336787636408434,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma4,WN.rich,WN.partition,0.4301381725655671,1245,1773,grasing,none,12.940933,47.583517,12.923983,47.574517,528,1509,TRUE,2012
wma2,wma5,OS,aggregate,0.05855741580563089,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,OS.repl,OS.partition,0.029369593292353738,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,OS.rich,OS.partition,0.029187822513277152,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,S,aggregate,0.7061555382599446,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,ST,aggregate,0.8993715256115244,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,ST.h,ST.partition,0.07597018982617518,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,ST.l,ST.partition,0.3940608466305576,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,ST.lh,ST.partition,0.4293404891547917,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,WN,aggregate,0.9579289414171555,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,WN.repl,WN.partition,0.5623198195503712,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wma5,WN.rich,WN.partition,0.39560912186678415,1245,2032,grasing,none,12.940933,47.583517,12.930633,47.5683,787,1638.5,TRUE,2012
wma2,wmb1,OS,aggregate,0.1647108674582754,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,OS.repl,OS.partition,0.11667078728392831,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,OS.rich,OS.partition,0.048040080174347084,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,S,aggregate,0.49226851731864923,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,ST,aggregate,0.6310259285429535,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,ST.h,ST.partition,0.015753628721987444,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,ST.l,ST.partition,0.5740398439242406,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,ST.lh,ST.partition,0.04123245589672547,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,WN,aggregate,0.7957367960012289,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,WN.repl,WN.partition,0.6745185148371728,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
wma2,wmb1,WN.rich,WN.partition,0.12121828116405604,1245,960,grasing,grasing,12.940933,47.583517,12.94405,47.590483,285,1102.5,FALSE,2012
