plant.sp,bb.sp,prop.fl.abund.m,prop.visits.wm
Viola reichenbachiana,psit,0.034435909751830626,0.025
Viola reichenbachiana,soro,0.009112283418974559,0
Viola reichenbachiana,wurf,0.025726108488840476,0
Willemetia stipitata,bss,0.05972103969345614,0.05442176870748299
Willemetia stipitata,gers,0.0315018315018315,0
Willemetia stipitata,hort,0.04824876569256757,0
Willemetia stipitata,hypn,0.05732686397657591,0
Willemetia stipitata,jone,0.024159955977274435,0
Willemetia stipitata,mont,0.03972567917208583,0
Willemetia stipitata,muci,0.01331028522039758,0
Willemetia stipitata,pasc,0.060524932130789216,0
Willemetia stipitata,prat,0.05699698540764012,0
Willemetia stipitata,psit,0.059785859916535816,0.07142857142857142
Willemetia stipitata,pyre,0.005106587242786335,0
Willemetia stipitata,soro,0.06525072733088737,0.06557377049180328
Willemetia stipitata,wurf,0.0544333804410149,0
